account_id,is_suspicious_account,risk_score,rank
2743055923,0,0.01,40743
498231034,0,0.01,40744
152083276,0,0.01,40745
9659616486,0,0.01,40746
6437552939,0,0.01,40747
3917692644,0,0.01,40748
6909853558,0,0.01,40749
8668670951,0,0.01,40750
7612105680,0,0.01,40751
9674726084,0,0.01,40752
3726031427,0,0.01,40753
3870746789,0,0.01,40754
1673726691,0,0.01,40755
2677286873,0,0.01,40756
6824405671,0,0.01,40757
1893910852,0,0.01,40758
5327537042,0,0.01,40759
7932747642,0,0.01,40760
3045360506,0,0.01,40761
5194579725,0,0.01,40762
5844288546,0,0.01,40763
5775384065,0,0.01,40764
1440427694,0,0.01,40765
8098842503,0,0.01,40766
4044316947,0,0.01,40767
8211646513,0,0.01,40768
8424078776,0,0.01,40769
6700872621,0,0.01,40770
4701071970,0,0.01,40771
4766953927,0,0.01,40772
1011316564,0,0.01,40773
727153531,0,0.01,40774
2981683294,0,0.01,40775
9898671139,0,0.01,40776
5523382794,0,0.01,40777
4783188030,0,0.01,40778
7319176069,0,0.01,40779
260120053,0,0.01,40780
4645152216,0,0.01,40781
9811221677,0,0.01,40782
8276884958,0,0.01,40783
6498949912,0,0.01,40784
7903747776,0,0.01,40785
4550948935,0,0.01,40786
7825221450,0,0.01,40787
2315278271,0,0.01,40788
1012687489,0,0.01,40789
237125208,0,0.01,40790
3788503490,0,0.01,40791
8237184836,0,0.01,40792
923472975,0,0.01,40793
2461759883,0,0.01,40794
4350042318,0,0.01,40795
5111893029,0,0.01,40796
9805994669,0,0.01,40797
211304898,0,0.01,40798
1582727989,0,0.01,40799
3114827334,0,0.01,40800
363703797,0,0.01,40801
3876277649,0,0.01,40802
7125190931,0,0.01,40803
1888951563,0,0.01,40804
5671848684,0,0.01,40805
4810629269,0,0.01,40806
8794441759,0,0.01,40807
8346120030,0,0.01,40808
5640737294,0,0.01,40809
2011150676,0,0.01,40810
45472249,0,0.01,40811
8782677012,0,0.01,40812
1190397531,0,0.01,40813
1454475875,0,0.01,40814
8902328295,0,0.01,40815
2023763116,0,0.01,40816
2352571291,0,0.01,40817
8843724998,0,0.01,40818
2528973000,0,0.01,40819
1359352693,0,0.01,40820
1640644990,0,0.01,40821
4327754476,0,0.01,40822
6823756196,0,0.01,40823
6462385800,0,0.01,40824
8973715266,0,0.01,40825
293375797,0,0.01,40826
5921152153,0,0.01,40827
3511289226,0,0.01,40828
7080074609,0,0.01,40829
814614716,0,0.01,40830
9036440190,0,0.01,40831
7455353266,0,0.01,40832
4856573158,0,0.01,40833
1517449317,0,0.01,40834
8724085588,0,0.01,40835
1255521454,0,0.01,40836
1063843016,0,0.01,40837
4002088310,0,0.01,40838
8346692305,0,0.01,40839
748408082,0,0.01,40840
5565293861,0,0.01,40841
3820584443,0,0.01,40842
6196746458,0,0.01,40843
426716267,0,0.01,40844
3790148325,0,0.01,40845
3360381153,0,0.01,40846
6234455191,0,0.01,40847
2661078541,0,0.01,40848
421018963,0,0.01,40849
5454998161,0,0.01,40850
955469116,0,0.01,40851
4199878126,0,0.01,40852
4448331498,0,0.01,40853
5267767993,0,0.01,40854
5320666570,0,0.01,40855
4159773590,0,0.01,40856
536025631,0,0.01,40857
7687977473,0,0.01,40858
4447097097,0,0.01,40859
4516809828,0,0.01,40860
8679835479,0,0.01,40861
5632353086,0,0.01,40862
9562815650,0,0.01,40863
330980666,0,0.01,40864
8851519779,0,0.01,40865
2985570399,0,0.01,40866
9071433250,0,0.01,40867
3007933369,0,0.01,40868
1910394034,0,0.01,40869
3887667593,0,0.01,40870
8686240466,0,0.01,40871
3484128396,0,0.01,40872
9050508710,0,0.01,40873
2035808525,0,0.01,40874
6754351260,0,0.01,40875
3970157633,0,0.01,40876
6610088965,0,0.01,40877
3998434666,0,0.01,40878
2875537959,0,0.01,40879
6533413954,0,0.01,40880
9188298854,0,0.01,40881
8148631966,0,0.01,40882
3612939718,0,0.01,40883
1375752907,0,0.01,40884
8777787949,0,0.01,40885
7070728684,0,0.01,40886
8473366998,0,0.01,40887
1983850117,0,0.01,40888
1324225366,0,0.01,40889
5333452380,0,0.01,40890
8902051431,0,0.01,40891
4062727554,0,0.01,40892
6655526526,0,0.01,40893
374085832,0,0.01,40894
3016386799,0,0.01,40895
9437504507,0,0.01,40896
1380604453,0,0.01,40897
1474230464,0,0.01,40898
3393110842,0,0.01,40899
471297676,0,0.01,40900
347770379,0,0.01,40901
735095959,0,0.01,40902
5441682817,0,0.01,40903
5810178553,0,0.01,40904
1576298806,0,0.01,40905
1493416894,0,0.01,40906
4645005285,0,0.01,40907
9804085309,0,0.01,40908
6792172446,0,0.01,40909
9742856729,0,0.01,40910
1660167773,0,0.01,40911
4037656875,0,0.01,40912
6619067992,0,0.01,40913
5560341071,0,0.01,40914
4414379579,0,0.01,40915
9563951344,0,0.01,40916
6097014287,0,0.01,40917
9724355438,0,0.01,40918
2215993172,0,0.01,40919
7681985692,0,0.01,40920
2590349948,0,0.01,40921
6851660957,0,0.01,40922
4685729621,0,0.01,40923
9562991360,0,0.01,40924
9929647458,0,0.01,40925
3817716179,0,0.01,40926
2475836637,0,0.01,40927
923100874,0,0.01,40928
6809799976,0,0.01,40929
3224099290,0,0.01,40930
5703357491,0,0.01,40931
2165626399,0,0.01,40932
247073074,0,0.01,40933
1977453554,0,0.01,40934
8382555136,0,0.01,40935
8704611515,0,0.01,40936
1457402285,0,0.01,40937
4144048586,0,0.01,40938
6541705609,0,0.01,40939
940686050,0,0.01,40940
2627627100,0,0.01,40941
6630556764,0,0.01,40942
5580572008,0,0.01,40943
1185735551,0,0.01,40944
4094097064,0,0.01,40945
7006934716,0,0.01,40946
6612639797,0,0.01,40947
6508518826,0,0.01,40948
5406714141,0,0.01,40949
9028532520,0,0.01,40950
8004589344,0,0.01,40951
7302394323,0,0.01,40952
3364509607,0,0.01,40953
7190908723,0,0.01,40954
4992636574,0,0.01,40955
8851983645,0,0.01,40956
6816298344,0,0.01,40957
1124036445,0,0.01,40958
7188193801,0,0.01,40959
2424274540,0,0.01,40960
5094178196,0,0.01,40961
8382778255,0,0.01,40962
750320767,0,0.01,40963
7671850582,0,0.01,40964
727956041,0,0.01,40965
9492887546,0,0.01,40966
9312581152,0,0.01,40967
9978927407,0,0.01,40968
6055981310,0,0.01,40969
3111332979,0,0.01,40970
5290764096,0,0.01,40971
1549419832,0,0.01,40972
221702631,0,0.01,40973
8844946342,0,0.01,40974
9686845284,0,0.01,40975
6167727470,0,0.01,40976
6934687588,0,0.01,40977
6665857510,0,0.01,40978
6789031293,0,0.01,40979
9946656342,0,0.01,40980
4870621762,0,0.01,40981
4355130107,0,0.01,40982
8313316752,0,0.01,40983
1916839424,0,0.01,40984
7175091081,0,0.01,40985
1077050420,0,0.01,40986
5239194271,0,0.01,40987
3480068902,0,0.01,40988
5289016869,0,0.01,40989
4936544200,0,0.01,40990
5270923399,0,0.01,40991
8056355684,0,0.01,40992
9005477188,0,0.01,40993
8999715692,0,0.01,40994
9476613367,0,0.01,40995
5232392082,0,0.01,40996
8754107828,0,0.01,40997
2136463121,0,0.01,40998
5997614492,0,0.01,40999
2575115810,0,0.01,41000
2771967551,0,0.01,41001
8968433754,0,0.01,41002
9556816200,0,0.01,41003
252364671,0,0.01,41004
3742928939,0,0.01,41005
1928327535,0,0.01,41006
39087386,0,0.01,41007
4718765176,0,0.01,41008
5832294071,0,0.01,41009
1758276979,0,0.01,41010
9041040664,0,0.01,41011
4630015402,0,0.01,41012
2140659263,0,0.01,41013
3654065949,0,0.01,41014
5262378366,0,0.01,41015
5183099117,0,0.01,41016
2077369955,0,0.01,41017
5223829297,0,0.01,41018
6828985304,0,0.01,41019
6065424715,0,0.01,41020
4857018542,0,0.01,41021
3297554934,0,0.01,41022
1559791183,0,0.01,41023
117227648,0,0.01,41024
8941898862,0,0.01,41025
7570670267,0,0.01,41026
6874142107,0,0.01,41027
5214431454,0,0.01,41028
6783007914,0,0.01,41029
6931572303,0,0.01,41030
5124694309,0,0.01,41031
664956133,0,0.01,41032
8383569116,0,0.01,41033
3350652246,0,0.01,41034
5776240273,0,0.01,41035
1594949314,0,0.01,41036
2059318854,0,0.01,41037
1801445767,0,0.01,41038
6435316810,0,0.01,41039
3054600080,0,0.01,41040
2451278156,0,0.01,41041
5597913420,0,0.01,41042
2855268998,0,0.01,41043
8529417538,0,0.01,41044
778816381,0,0.01,41045
90387125,0,0.01,41046
362409948,0,0.01,41047
3631609179,0,0.01,41048
2193869009,0,0.01,41049
4633675830,0,0.01,41050
2379351394,0,0.01,41051
8836408431,0,0.01,41052
716444,0,0.01,41053
6769310304,0,0.01,41054
1189163438,0,0.01,41055
4370090796,0,0.01,41056
4427625040,0,0.01,41057
9776302657,0,0.01,41058
9948938037,0,0.01,41059
5014432197,0,0.01,41060
9179851622,0,0.01,41061
5958126839,0,0.01,41062
3409025031,0,0.01,41063
2761879116,0,0.01,41064
9234320604,0,0.01,41065
5343894897,0,0.01,41066
839235327,0,0.01,41067
4052954946,0,0.01,41068
2915325387,0,0.01,41069
3625021983,0,0.01,41070
4043279668,0,0.01,41071
9181075880,0,0.01,41072
5247910264,0,0.01,41073
7463752797,0,0.01,41074
7754636513,0,0.01,41075
8376256203,0,0.01,41076
2029161141,0,0.01,41077
1251246222,0,0.01,41078
9368251527,0,0.01,41079
4921646053,0,0.01,41080
425596214,0,0.01,41081
9769823083,0,0.01,41082
3732683532,0,0.01,41083
376736970,0,0.01,41084
5898603282,0,0.01,41085
548291061,0,0.01,41086
2931038023,0,0.01,41087
927597967,0,0.01,41088
7805131951,0,0.01,41089
2836358427,0,0.01,41090
2254712401,0,0.01,41091
5434423987,0,0.01,41092
3365697568,0,0.01,41093
8633024440,0,0.01,41094
1491914813,0,0.01,41095
5538905652,0,0.01,41096
7506200619,0,0.01,41097
3841452487,0,0.01,41098
2372912621,0,0.01,41099
4350657360,0,0.01,41100
764476155,0,0.01,41101
8659938924,0,0.01,41102
6231009423,0,0.01,41103
2207173,0,0.01,41104
1612033302,0,0.01,41105
1538751156,0,0.01,41106
539156563,0,0.01,41107
8640210491,0,0.01,41108
2799459463,0,0.01,41109
149640976,0,0.01,41110
9870400013,0,0.01,41111
5921583172,0,0.01,41112
6150483589,0,0.01,41113
7129173468,0,0.01,41114
6674744922,0,0.01,41115
226339486,0,0.01,41116
6541281377,0,0.01,41117
5851890443,0,0.01,41118
528298779,0,0.01,41119
6135147552,0,0.01,41120
2561044841,0,0.01,41121
1399854690,0,0.01,41122
3160758582,0,0.01,41123
9669785415,0,0.01,41124
9736890208,0,0.01,41125
9609552457,0,0.01,41126
7557314537,0,0.01,41127
7336564406,0,0.01,41128
2267989917,0,0.01,41129
922971151,0,0.01,41130
1204853450,0,0.01,41131
1941905470,0,0.01,41132
3702718044,0,0.01,41133
5532765552,0,0.01,41134
8377128750,0,0.01,41135
9333892091,0,0.01,41136
3038399996,0,0.01,41137
8014437282,0,0.01,41138
2178315603,0,0.01,41139
9446547018,0,0.01,41140
5074834237,0,0.01,41141
7134025661,0,0.01,41142
7780246037,0,0.01,41143
529009871,0,0.01,41144
7263018618,0,0.01,41145
695482229,0,0.01,41146
3473092342,0,0.01,41147
4257494971,0,0.01,41148
796035270,0,0.01,41149
7103074933,0,0.01,41150
6189667870,0,0.01,41151
4235241037,0,0.01,41152
728426391,0,0.01,41153
1800377516,0,0.01,41154
7295599275,0,0.01,41155
8026771372,0,0.01,41156
1117482404,0,0.01,41157
7542758587,0,0.01,41158
8409301857,0,0.01,41159
3290862047,0,0.01,41160
9954368310,0,0.01,41161
1308725223,0,0.01,41162
2911536155,0,0.01,41163
2555153254,0,0.01,41164
4891593500,0,0.01,41165
6403740149,0,0.01,41166
7288095186,0,0.01,41167
9480643493,0,0.01,41168
2925310180,0,0.01,41169
9933779544,0,0.01,41170
22402737,0,0.01,41171
7480353628,0,0.01,41172
6074047214,0,0.01,41173
6794460000,0,0.01,41174
5147045141,0,0.01,41175
9471630185,0,0.01,41176
1458729208,0,0.01,41177
3306324340,0,0.01,41178
2078438324,0,0.01,41179
7653749131,0,0.01,41180
5671717058,0,0.01,41181
8343944815,0,0.01,41182
2399839292,0,0.01,41183
6780392238,0,0.01,41184
9521691281,0,0.01,41185
240036611,0,0.01,41186
4312486490,0,0.01,41187
4565152852,0,0.01,41188
6614213879,0,0.01,41189
9446315287,0,0.01,41190
9238110624,0,0.01,41191
4255004334,0,0.01,41192
3459182745,0,0.01,41193
6749777813,0,0.01,41194
6395867212,0,0.01,41195
2457512470,0,0.01,41196
4387922792,0,0.01,41197
6519486266,0,0.01,41198
8487135934,0,0.01,41199
9903179744,0,0.01,41200
2690636195,0,0.01,41201
8998009989,0,0.01,41202
6333263839,0,0.01,41203
6885926520,0,0.01,41204
1579127528,0,0.01,41205
4508096882,0,0.01,41206
3487806821,0,0.01,41207
7288416542,0,0.01,41208
5863434612,0,0.01,41209
2347852319,0,0.01,41210
7639835482,0,0.01,41211
3418516908,0,0.01,41212
7268857766,0,0.01,41213
1625211274,0,0.01,41214
9086980525,0,0.01,41215
5679776178,0,0.01,41216
8362710648,0,0.01,41217
7616848633,0,0.01,41218
7465870994,0,0.01,41219
6708083967,0,0.01,41220
6891419089,0,0.01,41221
8482120276,0,0.01,41222
6927123092,0,0.01,41223
9452778803,0,0.01,41224
9761269728,0,0.01,41225
6568511815,0,0.01,41226
1024832183,0,0.01,41227
7203327004,0,0.01,41228
2600151121,0,0.01,41229
9775373940,0,0.01,41230
3337052402,0,0.01,41231
2874292660,0,0.01,41232
8538447147,0,0.01,41233
6275056748,0,0.01,41234
6013952177,0,0.01,41235
4121401714,0,0.01,41236
7675848928,0,0.01,41237
1209599850,0,0.01,41238
5604902966,0,0.01,41239
2840016016,0,0.01,41240
810135617,0,0.01,41241
3717320514,0,0.01,41242
1538294668,0,0.01,41243
8867051598,0,0.01,41244
8526405990,0,0.01,41245
4075691458,0,0.01,41246
282139100,0,0.01,41247
9075521423,0,0.01,41248
7349764159,0,0.01,41249
3623656605,0,0.01,41250
2443774414,0,0.01,41251
2221540920,0,0.01,41252
8623199301,0,0.01,41253
216498894,0,0.01,41254
3948285110,0,0.01,41255
2086374242,0,0.01,41256
9219838538,0,0.01,41257
7843968299,0,0.01,41258
8227126673,0,0.01,41259
8449244299,0,0.01,41260
2294255222,0,0.01,41261
853021538,0,0.01,41262
2673398212,0,0.01,41263
9287632386,0,0.01,41264
594090237,0,0.01,41265
7543713168,0,0.01,41266
4154810337,0,0.01,41267
2215184512,0,0.01,41268
6497196776,0,0.01,41269
3977030887,0,0.01,41270
2594074872,0,0.01,41271
6636036547,0,0.01,41272
53014040,0,0.01,41273
9494429847,0,0.01,41274
7900772900,0,0.01,41275
742201527,0,0.01,41276
3783343269,0,0.01,41277
3651434649,0,0.01,41278
1066334050,0,0.01,41279
1221927272,0,0.01,41280
6609252672,0,0.01,41281
1654730309,0,0.01,41282
6971330899,0,0.01,41283
2052237754,0,0.01,41284
9921997046,0,0.01,41285
5770262707,0,0.01,41286
4703649532,0,0.01,41287
4868800203,0,0.01,41288
8407893745,0,0.01,41289
2406500400,0,0.01,41290
7195246201,0,0.01,41291
485769417,0,0.01,41292
4990709098,0,0.01,41293
7462911363,0,0.01,41294
5684192468,0,0.01,41295
1950880391,0,0.01,41296
1788175031,0,0.01,41297
8326248240,0,0.01,41298
8649755256,0,0.01,41299
868959047,0,0.01,41300
6024306182,0,0.01,41301
828314448,0,0.01,41302
9855270578,0,0.01,41303
9195238687,0,0.01,41304
2563394476,0,0.01,41305
4344244332,0,0.01,41306
153564875,0,0.01,41307
5729015637,0,0.01,41308
6379724690,0,0.01,41309
2709057217,0,0.01,41310
9423739702,0,0.01,41311
3581992171,0,0.01,41312
6014891487,0,0.01,41313
9784272687,0,0.01,41314
2959665876,0,0.01,41315
2039633765,0,0.01,41316
4487485248,0,0.01,41317
5032943842,0,0.01,41318
7356352774,0,0.01,41319
557919363,0,0.01,41320
5636754083,0,0.01,41321
3651915050,0,0.01,41322
2232803713,0,0.01,41323
7217208687,0,0.01,41324
3849886949,0,0.01,41325
8771880716,0,0.01,41326
874017605,0,0.01,41327
2200549475,0,0.01,41328
2575319496,0,0.01,41329
5158059531,0,0.01,41330
5309811005,0,0.01,41331
708409676,0,0.01,41332
9817814559,0,0.01,41333
6014205443,0,0.01,41334
7339817449,0,0.01,41335
7114703870,0,0.01,41336
5307526800,0,0.01,41337
6584135003,0,0.01,41338
2560574042,0,0.01,41339
5640276117,0,0.01,41340
5080447405,0,0.01,41341
9169039347,0,0.01,41342
7923284154,0,0.01,41343
5879694324,0,0.01,41344
5079430463,0,0.01,41345
3962109803,0,0.01,41346
1935100177,0,0.01,41347
241029616,0,0.01,41348
3923155238,0,0.01,41349
9034811252,0,0.01,41350
351355771,0,0.01,41351
5259514559,0,0.01,41352
524725730,0,0.01,41353
7436300832,0,0.01,41354
5726853091,0,0.01,41355
3166682368,0,0.01,41356
3850935588,0,0.01,41357
4265248811,0,0.01,41358
6439678352,0,0.01,41359
6306055716,0,0.01,41360
2864110352,0,0.01,41361
4888668185,0,0.01,41362
5579290541,0,0.01,41363
6164983460,0,0.01,41364
3629071666,0,0.01,41365
2187773138,0,0.01,41366
4615753236,0,0.01,41367
1037873498,0,0.01,41368
8990636848,0,0.01,41369
8829678143,0,0.01,41370
5845709355,0,0.01,41371
220336544,0,0.01,41372
8249757479,0,0.01,41373
3053543310,0,0.01,41374
5106926684,0,0.01,41375
6397430191,0,0.01,41376
6621904197,0,0.01,41377
3615903464,0,0.01,41378
8587184917,0,0.01,41379
5586223374,0,0.01,41380
9714913622,0,0.01,41381
9515507390,0,0.01,41382
2553228829,0,0.01,41383
3238134298,0,0.01,41384
343899627,0,0.01,41385
5383204240,0,0.01,41386
6807481147,0,0.01,41387
1503698870,0,0.01,41388
5917562483,0,0.01,41389
4460421021,0,0.01,41390
3161644617,0,0.01,41391
3241801214,0,0.01,41392
9719059544,0,0.01,41393
5570717132,0,0.01,41394
5339453228,0,0.01,41395
854801746,0,0.01,41396
1766431209,0,0.01,41397
1239650488,0,0.01,41398
8851374548,0,0.01,41399
221209232,0,0.01,41400
5475009753,0,0.01,41401
6293396183,0,0.01,41402
3738262913,0,0.01,41403
8544018339,0,0.01,41404
6829472076,0,0.01,41405
9777136187,0,0.01,41406
3951426974,0,0.01,41407
7280525008,0,0.01,41408
1971414611,0,0.01,41409
444654569,0,0.01,41410
8621750046,0,0.01,41411
2669611642,0,0.01,41412
2103216640,0,0.01,41413
368735517,0,0.01,41414
1882321672,0,0.01,41415
1116617720,0,0.01,41416
4428953627,0,0.01,41417
1069628847,0,0.01,41418
1746276745,0,0.01,41419
4096398595,0,0.01,41420
4832888129,0,0.01,41421
8724950659,0,0.01,41422
9325047314,0,0.01,41423
9421379256,0,0.01,41424
1863171195,0,0.01,41425
5859506264,0,0.01,41426
8007773658,0,0.01,41427
6659541564,0,0.01,41428
2048450063,0,0.01,41429
7976678492,0,0.01,41430
9761835040,0,0.01,41431
3230460322,0,0.01,41432
3964684573,0,0.01,41433
7511226801,0,0.01,41434
3430947182,0,0.01,41435
186453395,0,0.01,41436
7931899937,0,0.01,41437
4354451576,0,0.01,41438
9200039179,0,0.01,41439
3969677863,0,0.01,41440
4549656081,0,0.01,41441
2408387366,0,0.01,41442
7632970968,0,0.01,41443
2111579513,0,0.01,41444
8679169754,0,0.01,41445
1644406782,0,0.01,41446
8830260870,0,0.01,41447
5135109003,0,0.01,41448
5170652069,0,0.01,41449
2441962959,0,0.01,41450
8796303470,0,0.01,41451
3668848054,0,0.01,41452
1376813369,0,0.01,41453
6917763008,0,0.01,41454
743033702,0,0.01,41455
1450296665,0,0.01,41456
3194216734,0,0.01,41457
6443269835,0,0.01,41458
6180974282,0,0.01,41459
2003517015,0,0.01,41460
1694104039,0,0.01,41461
5761532460,0,0.01,41462
7251493828,0,0.01,41463
1559196670,0,0.01,41464
1130641537,0,0.01,41465
3100902361,0,0.01,41466
2549586069,0,0.01,41467
6784607128,0,0.01,41468
2660276438,0,0.01,41469
6902500745,0,0.01,41470
6955306860,0,0.01,41471
7215945494,0,0.01,41472
7130785934,0,0.01,41473
2809012081,0,0.01,41474
8792136467,0,0.01,41475
8303526705,0,0.01,41476
4026843179,0,0.01,41477
6728689484,0,0.01,41478
6942095436,0,0.01,41479
5380363493,0,0.01,41480
8112515361,0,0.01,41481
3967591985,0,0.01,41482
7135083569,0,0.01,41483
3253347963,0,0.01,41484
7140861983,0,0.01,41485
153516374,0,0.01,41486
1085912364,0,0.01,41487
7198597175,0,0.01,41488
9493199608,0,0.01,41489
2955364509,0,0.01,41490
7181607006,0,0.01,41491
3942938940,0,0.01,41492
7091696880,0,0.01,41493
5732433436,0,0.01,41494
4006363456,0,0.01,41495
859289240,0,0.01,41496
7422647167,0,0.01,41497
4205161716,0,0.01,41498
7127298541,0,0.01,41499
5246241588,0,0.01,41500
2109147962,0,0.01,41501
2270466396,0,0.01,41502
9173799726,0,0.01,41503
6868571911,0,0.01,41504
3183883946,0,0.01,41505
6522041060,0,0.01,41506
8660016603,0,0.01,41507
6248715582,0,0.01,41508
1612432268,0,0.01,41509
6163508888,0,0.01,41510
8857062442,0,0.01,41511
8003201220,0,0.01,41512
864970914,0,0.01,41513
2494832766,0,0.01,41514
4903500418,0,0.01,41515
9751959068,0,0.01,41516
3597081089,0,0.01,41517
8350534054,0,0.01,41518
1964670708,0,0.01,41519
871337377,0,0.01,41520
3271196078,0,0.01,41521
5954326854,0,0.01,41522
8718114548,0,0.01,41523
2820802629,0,0.01,41524
9558836864,0,0.01,41525
6048634408,0,0.01,41526
1253407345,0,0.01,41527
9020647121,0,0.01,41528
9033352751,0,0.01,41529
7606414190,0,0.01,41530
4610226931,0,0.01,41531
4712340667,0,0.01,41532
4110645834,0,0.01,41533
9877042811,0,0.01,41534
719565425,0,0.01,41535
1444907569,0,0.01,41536
1590503088,0,0.01,41537
7143681732,0,0.01,41538
5200424058,0,0.01,41539
1389664851,0,0.01,41540
9010992749,0,0.01,41541
3651814546,0,0.01,41542
9155423127,0,0.01,41543
3957101978,0,0.01,41544
4370894747,0,0.01,41545
2517845798,0,0.01,41546
8341250631,0,0.01,41547
6155330638,0,0.01,41548
9212829716,0,0.01,41549
4968406264,0,0.01,41550
7627772980,0,0.01,41551
5020544649,0,0.01,41552
3431406352,0,0.01,41553
5104560947,0,0.01,41554
5143496432,0,0.01,41555
6297640254,0,0.01,41556
8823532871,0,0.01,41557
8328166121,0,0.01,41558
2910309282,0,0.01,41559
4507368115,0,0.01,41560
9994518054,0,0.01,41561
8353685962,0,0.01,41562
6874160350,0,0.01,41563
1287620743,0,0.01,41564
2626146330,0,0.01,41565
7227377253,0,0.01,41566
1213024235,0,0.01,41567
2844509173,0,0.01,41568
5379094539,0,0.01,41569
3639741443,0,0.01,41570
6471940461,0,0.01,41571
1698816381,0,0.01,41572
9590026164,0,0.01,41573
7659804005,0,0.01,41574
6832868256,0,0.01,41575
8600858024,0,0.01,41576
2152498316,0,0.01,41577
7387275094,0,0.01,41578
5034422552,0,0.01,41579
807365634,0,0.01,41580
2626129268,0,0.01,41581
955058897,0,0.01,41582
7410686324,0,0.01,41583
2013731598,0,0.01,41584
6009668619,0,0.01,41585
3213035108,0,0.01,41586
4339402743,0,0.01,41587
7411255225,0,0.01,41588
9218974102,0,0.01,41589
3886886489,0,0.01,41590
5139409566,0,0.01,41591
3264571474,0,0.01,41592
781599494,0,0.01,41593
3674564542,0,0.01,41594
4551379463,0,0.01,41595
5371638669,0,0.01,41596
4858094723,0,0.01,41597
4019661294,0,0.01,41598
5509679797,0,0.01,41599
8321331006,0,0.01,41600
3222840880,0,0.01,41601
3539084000,0,0.01,41602
2009896720,0,0.01,41603
1393957539,0,0.01,41604
4741737522,0,0.01,41605
1513915185,0,0.01,41606
3219147946,0,0.01,41607
1942561686,0,0.01,41608
6380376657,0,0.01,41609
6593878476,0,0.01,41610
5275662525,0,0.01,41611
766164992,0,0.01,41612
8492692774,0,0.01,41613
7964285370,0,0.01,41614
9541971090,0,0.01,41615
5532826658,0,0.01,41616
8862521912,0,0.01,41617
3709660477,0,0.01,41618
7886198706,0,0.01,41619
2703108797,0,0.01,41620
1510951858,0,0.01,41621
2274950309,0,0.01,41622
4749089330,0,0.01,41623
1363323735,0,0.01,41624
8675563145,0,0.01,41625
1233642676,0,0.01,41626
3937847274,0,0.01,41627
5089853272,0,0.01,41628
3205433018,0,0.01,41629
7982031373,0,0.01,41630
8670231054,0,0.01,41631
2178312583,0,0.01,41632
3337189497,0,0.01,41633
6466710876,0,0.01,41634
2502853368,0,0.01,41635
6382135288,0,0.01,41636
5678611039,0,0.01,41637
2232889108,0,0.01,41638
9472624827,0,0.01,41639
2534771310,0,0.01,41640
3849353028,0,0.01,41641
3024986693,0,0.01,41642
7248879146,0,0.01,41643
2005631878,0,0.01,41644
9966818188,0,0.01,41645
2489541116,0,0.01,41646
1804988145,0,0.01,41647
7929470582,0,0.01,41648
2567712322,0,0.01,41649
5440182050,0,0.01,41650
8381663388,0,0.01,41651
114505488,0,0.01,41652
6182159394,0,0.01,41653
9966539427,0,0.01,41654
2535539123,0,0.01,41655
1076969931,0,0.01,41656
6601815189,0,0.01,41657
191156838,0,0.01,41658
3175702984,0,0.01,41659
8629898194,0,0.01,41660
1057038095,0,0.01,41661
1888809746,0,0.01,41662
4762549207,0,0.01,41663
9428240734,0,0.01,41664
4083755239,0,0.01,41665
8559231933,0,0.01,41666
3554842176,0,0.01,41667
7697622754,0,0.01,41668
6100553565,0,0.01,41669
6837132253,0,0.01,41670
6247874498,0,0.01,41671
6284372833,0,0.01,41672
5484557901,0,0.01,41673
6218531217,0,0.01,41674
7957097571,0,0.01,41675
106367131,0,0.01,41676
8988362961,0,0.01,41677
7580565935,0,0.01,41678
5285449005,0,0.01,41679
5986013869,0,0.01,41680
6023355491,0,0.01,41681
8819123574,0,0.01,41682
3097909814,0,0.01,41683
9229865804,0,0.01,41684
4493042066,0,0.01,41685
6115753155,0,0.01,41686
4869217536,0,0.01,41687
7526198029,0,0.01,41688
1372071929,0,0.01,41689
3132819476,0,0.01,41690
8798978569,0,0.01,41691
2050673918,0,0.01,41692
6326968459,0,0.01,41693
4569689232,0,0.01,41694
3409116923,0,0.01,41695
3826160980,0,0.01,41696
2123691670,0,0.01,41697
1878698330,0,0.01,41698
9263317344,0,0.01,41699
4231094188,0,0.01,41700
6141425984,0,0.01,41701
3780107354,0,0.01,41702
7300126610,0,0.01,41703
1733222561,0,0.01,41704
9442172255,0,0.01,41705
6431674664,0,0.01,41706
7248798398,0,0.01,41707
6479939862,0,0.01,41708
1964072306,0,0.01,41709
8578951341,0,0.01,41710
6117917991,0,0.01,41711
4483287883,0,0.01,41712
3708614077,0,0.01,41713
6017037254,0,0.01,41714
2696731003,0,0.01,41715
7470397568,0,0.01,41716
3328529636,0,0.01,41717
2504015817,0,0.01,41718
1509373386,0,0.01,41719
5879079567,0,0.01,41720
7062271233,0,0.01,41721
4888293474,0,0.01,41722
471592065,0,0.01,41723
9166883856,0,0.01,41724
613961167,0,0.01,41725
4635650355,0,0.01,41726
6623140409,0,0.01,41727
3597048548,0,0.01,41728
683996664,0,0.01,41729
5234885615,0,0.01,41730
2257829489,0,0.01,41731
1882267262,0,0.01,41732
2282963170,0,0.01,41733
8613855806,0,0.01,41734
7077438817,0,0.01,41735
6608958443,0,0.01,41736
331330653,0,0.01,41737
3627240289,0,0.01,41738
981784656,0,0.01,41739
738790201,0,0.01,41740
6518826690,0,0.01,41741
9863044925,0,0.01,41742
297781781,0,0.01,41743
9250416068,0,0.01,41744
6233297280,0,0.01,41745
3269962704,0,0.01,41746
4569765453,0,0.01,41747
